Tag	GO Term	GO Name	GO Category	Adj. P-value	P-value	Nr Test	Nr Reference	Not Annot Test	Not Annot Ref
UNDER	GO:0046685	response to arsenic-containing substance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009966	regulation of signal transduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007034	vacuolar transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097723	amoeboid sperm motility	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0018991	egg-laying behavior	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007060	male meiosis chromosome segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031272	regulation of pseudopodium assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071805	potassium ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000165	MAPK cascade	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000027	ribosomal large subunit assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006364	rRNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046500	S-adenosylmethionine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006744	ubiquinone biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015074	DNA integration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010231	maintenance of seed dormancy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010492	maintenance of shoot apical meristem identity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010078	maintenance of root meristem identity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009742	brassinosteroid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009873	ethylene-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009861	jasmonic acid and ethylene-dependent systemic resistance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045951	positive regulation of mitotic recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006366	transcription by RNA polymerase II	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0005986	sucrose biosynthetic process	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0051291	protein heterooligomerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070197	meiotic attachment of telomere to nuclear envelope	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090435	protein localization to nuclear envelope	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006997	nucleus organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051260	protein homooligomerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010048	vernalization response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0040029	epigenetic regulation of gene expression	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048575	short-day photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042274	ribosomal small subunit biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042761	very long-chain fatty acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030497	fatty acid elongation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030148	sphingolipid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009451	RNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006850	pyruvate import into mitochondria	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000911	cytokinesis by cell plate formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098719	sodium ion import across plasma membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030003	intracellular monoatomic cation homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0065008	regulation of biological quality	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090333	regulation of stomatal closure	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006421	asparaginyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009410	response to xenobiotic stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008654	phospholipid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019853	L-ascorbic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051321	meiotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048232	male gamete generation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000280	nuclear division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0022402	cell cycle process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009555	pollen development	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0010929	positive regulation of auxin mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060918	auxin transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006431	methionyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048608	reproductive structure development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009791	post-embryonic development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009867	jasmonic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006511	ubiquitin-dependent protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035303	regulation of dephosphorylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030865	cortical cytoskeleton organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000226	microtubule cytoskeleton organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000913	preprophase band assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045842	positive regulation of mitotic metaphase/anaphase transition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900036	positive regulation of cellular response to heat	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010228	vegetative to reproductive phase transition of meristem	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034728	nucleosome organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010152	pollen maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009733	response to auxin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009755	hormone-mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035999	tetrahydrofolate interconversion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006427	histidyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033013	tetrapyrrole metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045036	protein targeting to chloroplast	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034220	monoatomic ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007186	G protein-coupled receptor signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034605	cellular response to heat	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006555	methionine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0170033	L-amino acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0170039	proteinogenic amino acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007015	actin filament organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051014	actin filament severing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051693	actin filament capping	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051592	response to calcium ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080188	gene silencing by siRNA-directed DNA methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070646	protein modification by small protein removal	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006611	protein export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048731	system development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070897	transcription preinitiation complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007346	regulation of mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046294	formaldehyde catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009820	alkaloid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044772	mitotic cell cycle phase transition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032509	endosome transport via multivesicular body sorting pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015031	protein transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016926	protein desumoylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007020	microtubule nucleation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051225	spindle assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031122	cytoplasmic microtubule organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000278	mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009624	response to nematode	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048450	floral organ structural organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903338	regulation of cell wall organization or biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007019	microtubule depolymerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010105	negative regulation of ethylene-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016226	iron-sulfur cluster assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051604	protein maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006606	protein import into nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048768	root hair cell tip growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010103	stomatal complex morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048366	leaf development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000212	meiotic spindle organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007052	mitotic spindle organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000070	mitotic sister chromatid segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006103	2-oxoglutarate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010498	proteasomal protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006352	DNA-templated transcription initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046839	phospholipid dephosphorylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006644	phospholipid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009685	gibberellin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046394	carboxylic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015979	photosynthesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009306	protein secretion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061157	mRNA destabilization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045333	cellular respiration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019941	modification-dependent protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015969	guanosine tetraphosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006420	arginyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006621	protein retention in ER lumen	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046854	phosphatidylinositol phosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006003	fructose 2,6-bisphosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006000	fructose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010224	response to UV-B	BP_ARGOT	1	1	1	1	1	14
UNDER	GO:1904294	positive regulation of ERAD pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000425	pexophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034497	protein localization to phagophore assembly site	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061723	glycophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044804	nucleophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000422	autophagy of mitochondrion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009851	auxin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048586	regulation of long-day photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009908	flower development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000280	regulation of root development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009740	gibberellic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009664	plant-type cell wall organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071555	cell wall organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015718	monocarboxylic acid transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015748	organophosphate ester transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901264	carbohydrate derivative transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046470	phosphatidylcholine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009395	phospholipid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030244	cellulose biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006820	monoatomic anion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0050801	monoatomic ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010150	leaf senescence	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009739	response to gibberellin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009723	response to ethylene	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032043	mitochondrial DNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006970	response to osmotic stress	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007076	mitotic chromosome condensation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072383	plus-end-directed vesicle transport along microtubule	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901098	positive regulation of autophagosome maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048193	Golgi vesicle transport	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0006913	nucleocytoplasmic transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009686	gibberellin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006178	guanine salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032263	GMP salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032264	IMP salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006166	purine ribonucleoside salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046100	hypoxanthine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009398	FMN biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006771	riboflavin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042364	water-soluble vitamin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072699	protein localization to cortical microtubule cytoskeleton	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009736	cytokinin-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000160	phosphorelay signal transduction system	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080038	positive regulation of cytokinin-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006108	malate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010411	xyloglucan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042546	cell wall biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030163	protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043632	modification-dependent macromolecule catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009749	response to glucose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001678	intracellular glucose homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019318	hexose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046835	carbohydrate phosphorylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042221	response to chemical	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009134	nucleoside diphosphate catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009846	pollen germination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000652	regulation of secondary cell wall biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002949	tRNA threonylcarbamoyladenosine modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061615	glycolytic process through fructose-6-phosphate	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006002	fructose 6-phosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009744	response to sucrose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006812	monoatomic cation transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009693	ethylene biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009793	embryo development ending in seed dormancy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010497	plasmodesmata-mediated intercellular transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009830	cell wall modification involved in abscission	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010047	fruit dehiscence	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009901	anther dehiscence	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048441	petal development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048443	stamen development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016132	brassinosteroid biosynthetic process	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0010268	brassinosteroid homeostasis	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0016125	sterol metabolic process	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0006897	endocytosis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061025	membrane fusion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007029	endoplasmic reticulum organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010022	meristem determinacy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048827	phyllome development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007094	mitotic spindle assembly checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009640	photomorphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009959	negative gravitropism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009639	response to red or far red light	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015691	cadmium ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009617	response to bacterium	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098657	import into cell	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036503	ERAD pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015938	coenzyme A catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015937	coenzyme A biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006637	acyl-CoA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0022900	electron transport chain	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006401	RNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009738	abscisic acid-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009845	seed germination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034219	carbohydrate transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009813	flavonoid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045892	negative regulation of DNA-templated transcription	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034085	establishment of sister chromatid cohesion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006974	DNA damage response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098656	monoatomic anion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006873	intracellular monoatomic ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009638	phototropism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034975	protein folding in endoplasmic reticulum	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043111	replication fork arrest	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000076	DNA replication checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031297	replication fork processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051252	regulation of RNA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006817	phosphate ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006833	water transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902969	mitotic DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000727	double-strand break repair via break-induced replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006270	DNA replication initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006284	base-excision repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007264	small GTPase-mediated signal transduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007163	establishment or maintenance of cell polarity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008360	regulation of cell shape	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051017	actin filament bundle assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016477	cell migration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000272	polysaccharide catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080151	positive regulation of salicylic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080148	negative regulation of response to water deprivation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900425	negative regulation of defense response to bacterium	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061760	antifungal innate immune response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035264	multicellular organism growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009826	unidimensional cell growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009741	response to brassinosteroid	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035672	oligopeptide transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0120009	intermembrane lipid transfer	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030422	siRNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035196	miRNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051053	negative regulation of DNA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006312	mitotic recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006298	mismatch repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008299	isoprenoid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019430	removal of superoxide radicals	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031119	tRNA pseudouridine synthesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072344	rescue of stalled cytosolic ribosome	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006223	uracil salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044206	UMP salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010274	hydrotropism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035434	copper ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046513	ceramide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016554	cytidine to uridine editing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080156	mitochondrial mRNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010038	response to metal ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080120	CAAX-box protein maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051726	regulation of cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048194	Golgi vesicle budding	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019252	starch biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006417	regulation of translation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015770	sucrose transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0005985	sucrose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015759	beta-glucoside transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015768	maltose transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015850	organic hydroxy compound transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006406	mRNA export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045824	negative regulation of innate immune response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010343	singlet oxygen-mediated programmed cell death	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002213	defense response to insect	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009057	macromolecule catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051093	negative regulation of developmental process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048589	developmental growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034440	lipid oxidation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006633	fatty acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006383	transcription by RNA polymerase III	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031425	chloroplast RNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016579	protein deubiquitination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007032	endosome organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007265	Ras protein signal transduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070143	mitochondrial alanyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034504	protein localization to nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0050658	RNA transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072594	establishment of protein localization to organelle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006405	RNA export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015986	proton motive force-driven ATP synthesis	BP_ARGOT	1	1	0	0	1	14
